,transaction_date,campaign_id,order_id,estimated arrival,availed
994,9/10/2023,CAMPAIGN33679,c1e32ea5-b31a-49fc-a83a-0e5be848f1d3,3days,0
997,5/13/2020,CAMPAIGN61872,7353e34c-5680-48be-a4e2-c9d1cea4d1a7,4days,1
1002,4/1/2022,CAMPAIGN52447,57b63bc2-7bf2-475d-af6d-5e3f11ec3252,15days,0
1005,12/23/2022,CAMPAIGN33679,51e38dc2-8b01-4d63-b382-79f2dbfc8ea7,8days,1
1009,6/23/2023,CAMPAIGN46302,e2ec124c-6785-4dde-9d38-b768c9f83b0c,13days,0
1012,9/3/2022,CAMPAIGN61872,41726822-8c1b-40bd-87f1-16c844e030de,12days,1
1014,5/6/2021,CAMPAIGN24776,e7c6412b-e2b0-4f15-b587-8dc14c48ce02,13days,1
1018,3/24/2023,CAMPAIGN29983,5bb74838-98a7-4295-a22c-42a69c66a928,13days,1
1019,9/12/2023,CAMPAIGN29983,632f65b8-076d-4366-832b-6520d411219a,5days,1
1031,11/6/2021,CAMPAIGN33679,9de5bf5b-b074-4b9d-963c-824ccc65be8d,10days,0
1032,10/24/2020,CAMPAIGN46302,05958b49-19e5-4a91-9dcf-428229ee6a28,10days,1
1035,11/25/2023,CAMPAIGN61872,d57216cd-bf0c-4d65-a4d2-2ae971962886,9days,0
1036,4/14/2023,CAMPAIGN53595,808bc45f-d0e5-404f-93f4-e2e37ee343f7,10days,1
1041,11/28/2022,CAMPAIGN33679,f1815cc3-621f-4276-bc61-7a3458cc82ec,14days,0
1042,5/19/2022,CAMPAIGN53595,1de9b5d5-0656-4946-80f8-a297ade333fa,15days,0
1046,7/17/2022,CAMPAIGN46302,c4b8ee3e-6357-43ed-a78f-b323c6e7ad57,11days,0
1052,10/18/2021,CAMPAIGN46302,1219edfd-2156-4f05-88cd-b929e1055af2,6days,1
1058,12/29/2021,CAMPAIGN61872,0c485763-415d-49b1-a106-969d34624ada,5days,1
1059,8/26/2020,CAMPAIGN61872,34956612-f89f-4330-a247-df89c3031104,12days,1
1060,3/21/2023,CAMPAIGN61872,f327275a-5df9-4845-82a8-cf74b41c23fb,13days,0
1062,3/17/2021,CAMPAIGN24776,610bb11a-d548-4ff9-9dba-a229d3732dcd,7days,1
1063,9/16/2020,CAMPAIGN52447,33c0658d-0fc4-47d0-81bf-ec39bfbbcae0,14days,0
1064,3/7/2022,CAMPAIGN61872,bcc2855d-f477-4806-94ef-14381126ee15,8days,0
1068,3/15/2021,CAMPAIGN61872,ffbf45a3-fef8-4a78-bc4b-00918dc315d3,11days,1
1069,7/10/2020,CAMPAIGN52447,eb9fb9a4-7f9c-4282-8b2d-99a45ef4d91d,13days,1
1071,10/29/2020,CAMPAIGN33679,8b8fc1ef-0d81-44d4-8804-fba46ec60526,11days,0
1073,7/12/2023,CAMPAIGN29983,30043499-673b-4665-9740-f2df3afca772,14days,0
1074,10/7/2021,CAMPAIGN52447,47f631b7-c2cd-4438-be4f-cbbc45268e98,8days,0
1076,8/4/2020,CAMPAIGN52447,e57b44f1-fc91-497b-9b15-b4b69f76262d,10days,0
1079,3/10/2020,CAMPAIGN49972,1ce159d0-e4dd-4a74-b11d-9f27464d1c4a,11days,1
1084,12/25/2021,CAMPAIGN61872,cc9af934-4bf7-4acd-8885-401786469ecf,12days,1
1090,9/16/2023,CAMPAIGN33679,b4ced4f7-b859-4b7d-aa1f-fa328dc071dd,8days,1
1103,9/22/2020,CAMPAIGN29983,4f1da4b2-1782-4ebe-b6c9-7dd2256e3189,9days,1
1104,8/30/2023,CAMPAIGN52447,65872179-0051-48cb-9390-8484ee4a5f56,15days,1
1110,5/27/2022,CAMPAIGN46302,175aba9f-ba56-4d55-80ac-55fe5ced4cbd,9days,0
1123,11/16/2021,CAMPAIGN11190,957a8b8c-3996-4780-84cf-ebc92485d3cc,13days,0
1126,3/2/2021,CAMPAIGN46302,54f13dae-2641-4e71-8201-4a1e4e762d9d,11days,1
1128,12/22/2020,CAMPAIGN11190,5e7e081b-51b6-447a-8f6e-e4254dbea78b,4days,0
1133,10/11/2023,CAMPAIGN03110,308f242b-979e-4ae2-93af-2fafcb8ea3e8,11days,0
1143,5/6/2023,CAMPAIGN33679,8504ed9d-0392-48d6-a68f-64148ef9e686,13days,1
1146,4/29/2022,CAMPAIGN03110,7f1ed108-2f80-45ce-a433-b1c16330edca,7days,1
1151,12/20/2021,CAMPAIGN53595,3373e55e-ad71-4390-9c22-48dac14a58be,4days,0
1152,4/4/2023,CAMPAIGN11190,f0c50a89-73bd-44a6-996b-5047808ff53f,5days,0
1155,7/27/2022,CAMPAIGN46302,a6379df4-0127-4425-a211-6a2a2a0c1134,11days,1
1164,6/11/2023,CAMPAIGN49972,5af23ac7-42f0-428f-bb63-d9ae1fc4e4e2,9days,1
1167,3/29/2022,CAMPAIGN24776,659981bd-ccbe-4580-adcb-6ad58357d209,7days,1
1168,1/14/2020,CAMPAIGN11190,c39054cc-2cde-47fd-b5e7-44e00d5cd6ff,11days,1
1173,9/25/2022,CAMPAIGN49972,d6a4a1d1-3398-4f84-972b-530d5c3887f7,5days,1
1174,4/1/2023,CAMPAIGN33679,6cfb9313-4395-4d32-8676-258553f5d573,14days,0
1181,11/16/2022,CAMPAIGN52447,dae3d59e-8b9c-45b9-b411-a5cb27cf83d0,11days,1
1194,7/20/2022,CAMPAIGN46302,0bb48382-0b8f-464e-b1c9-c9c6152e5866,12days,0
1199,5/24/2021,CAMPAIGN29983,1208906b-0299-46d7-90bf-7762fa6f4ea2,10days,1
1210,5/22/2022,CAMPAIGN29983,5ec4cb9e-6629-4897-9242-b373ebf732eb,8days,1
1211,6/10/2022,CAMPAIGN61872,7b974adb-3b7c-43ac-bb1a-e7f90ce08213,13days,1
1212,7/8/2022,CAMPAIGN61872,56328cb4-8b67-4960-b66b-9f19f783884d,13days,1
1214,12/29/2020,CAMPAIGN49972,0594443e-c8ae-42e0-be6d-a8b53bbad7c3,7days,0
1224,8/9/2022,CAMPAIGN49972,6f50d335-254b-43a3-a377-a68a6620a2de,14days,1
1227,10/23/2020,CAMPAIGN53595,31efcef7-629c-44cb-9035-7acc57bfac42,7days,0
1229,2/16/2022,CAMPAIGN52447,bb9bdacf-ff2e-4aa2-8b7f-55e4061f0d62,13days,1
1231,7/23/2021,CAMPAIGN33679,feb49278-c8e5-4dc3-8ce0-3aed07501d0a,6days,1
1237,2/20/2022,CAMPAIGN53595,6e1ef9cf-3467-4814-bb70-e1bdabd51429,6days,1
1245,3/29/2023,CAMPAIGN46302,c4b64ab6-4eed-44c6-813a-3a87c5e88ceb,4days,0
1248,11/28/2020,CAMPAIGN24776,d483b087-a8c1-450e-a5ad-2a4272bef176,9days,1
1251,3/31/2022,CAMPAIGN24776,71a15876-d43e-468a-b265-b4b4476c9f40,6days,0
1253,6/27/2022,CAMPAIGN03110,8a95e628-eaf0-41d1-8e3e-b157840b0075,4days,0
1256,7/20/2021,CAMPAIGN61872,f75fb9fa-4721-4fa4-8c9c-e39123ff8a1e,3days,1
1259,4/17/2022,CAMPAIGN49972,8d4a9008-6fe9-4204-be42-a24e94d7606c,5days,1
1261,6/26/2022,CAMPAIGN52447,5696e0d2-b2e2-4b92-9d5f-db9698cb8a05,7days,1
1270,8/6/2022,CAMPAIGN61872,445cdb0b-4ff4-466f-8736-423b341f92d9,11days,1
1272,9/7/2022,CAMPAIGN33679,ed9fb3df-471d-434c-a10b-6a0f91cd3ab7,11days,1
1279,5/21/2022,CAMPAIGN52447,1d3189d7-d952-411f-b44e-c5c5890fee15,14days,0
1288,3/28/2022,CAMPAIGN24776,d618c863-0a75-4bcc-8196-8db4eb3f2bb3,7days,0
1292,4/30/2023,CAMPAIGN03110,58fa1d85-b6d6-4816-8d2e-21f11f88b2f0,13days,1
1295,6/3/2022,CAMPAIGN46302,f7c7b45e-74aa-42f3-bb8a-7ff2d2c261c0,4days,1
1297,2/8/2022,CAMPAIGN03110,43390e01-c6c7-4586-8326-76d603f659f1,6days,1
1298,6/15/2021,CAMPAIGN33679,86a0b876-17a3-457d-aa49-b2f401bbe5c7,6days,1
1306,6/17/2023,CAMPAIGN46302,2d8cfff4-324f-4bc9-ab24-f0c06564bfd5,7days,1
1322,11/16/2023,CAMPAIGN61872,f524dde3-6748-46a1-bf43-84ca6f95befb,9days,1
1330,4/4/2020,CAMPAIGN29983,48476300-3044-4169-ad70-2c7a40767fa1,4days,1
1337,8/19/2022,CAMPAIGN52447,acd3e601-fd22-4f69-8aca-451465454adb,8days,1
1338,5/14/2023,CAMPAIGN29983,9c11003f-3bd7-4e50-b144-c6b1db84b343,13days,1
1346,4/7/2023,CAMPAIGN49972,19ab4c21-25e1-4498-a019-d4ba05df230f,12days,1
1349,5/22/2023,CAMPAIGN33679,6b1ab7bb-8315-4f6b-99a6-09f2751a7a9a,5days,1
1350,2/9/2021,CAMPAIGN29983,1a13c830-ca8a-4b9d-8427-ba1882034202,14days,0
1356,3/18/2023,CAMPAIGN11190,8f54cfda-fde1-40e0-bbd0-87fe156e567c,3days,0
1357,5/18/2020,CAMPAIGN61872,5877b630-b6ad-4290-aed6-31f816f8606b,12days,1
1366,12/16/2022,CAMPAIGN61872,2a4af2cd-0d07-43e9-8a6e-376be765f467,4days,0
1367,11/15/2023,CAMPAIGN49972,85665a70-1b1f-4c45-bec6-888ccb61df45,13days,0
1371,4/18/2022,CAMPAIGN53595,9d24c63e-c6e6-4ac0-87de-42af87506659,5days,1
1376,10/11/2022,CAMPAIGN49972,f2a33e79-fde7-4bd6-9133-93f93ec9620a,9days,0
1385,10/4/2021,CAMPAIGN24776,cea4f843-64c3-431b-9924-e244944a6d51,5days,1
1390,9/15/2023,CAMPAIGN46302,56218bd2-5bc9-4a07-b6d1-84942aaf47b6,8days,0
1396,7/7/2023,CAMPAIGN46302,8a148ca0-6470-480b-8358-b2ec9927ce91,13days,1
1408,3/30/2020,CAMPAIGN52447,93a95ff9-7d7a-469f-a6ce-eff4414abfb2,6days,0
1416,7/16/2020,CAMPAIGN53595,480c0371-f0e4-48df-bd41-74ab2693f8d6,8days,1
1417,12/11/2022,CAMPAIGN49972,b6d2f84b-d01b-4cdf-9ea9-3c222cf93a1e,14days,0
1419,5/14/2020,CAMPAIGN52447,516d8c08-4333-4fab-be76-f0806d8f07bd,9days,1
1423,6/27/2022,CAMPAIGN33679,015cfa16-5802-4203-8b90-230bf909e589,10days,0
1428,7/12/2023,CAMPAIGN24776,e54e8987-d16e-4852-97ac-4098d85a6fd8,7days,1
1434,11/28/2020,CAMPAIGN46302,98ad9328-08b0-4697-965c-3d011d7142b1,15days,1
1436,9/23/2022,CAMPAIGN49972,ced74b8c-74dd-4f0e-a881-ffc17010bd72,10days,1
1437,8/7/2020,CAMPAIGN33679,4bb9fbd3-36a5-4169-bf36-961292eede96,8days,1
1442,10/20/2021,CAMPAIGN52447,e65825cb-e850-421c-b42c-39b6b082442f,8days,1
1446,6/9/2020,CAMPAIGN11190,20dd22ad-75f2-4cff-ba5b-784f52f2fef5,9days,1
1449,7/29/2022,CAMPAIGN33679,8de2d2e9-e7b5-44e6-ad8a-79f2594979c7,12days,0
1458,10/2/2020,CAMPAIGN03110,9f68f028-2193-4fdf-8ad7-ffab6a74cf86,4days,0
1460,7/20/2022,CAMPAIGN29983,96bf5c2b-dbfd-453e-ac2f-40ac4fb3ebc6,7days,1
1461,5/27/2023,CAMPAIGN46302,23d2d518-1436-4456-8310-a4fa6c84f964,7days,0
1465,11/19/2023,CAMPAIGN29983,c2adb5ac-386f-4967-8d3d-77db90037635,13days,1
1471,6/10/2022,CAMPAIGN61872,0b235c5b-3cfb-414f-ac08-befb1256b5ca,12days,1
1484,11/15/2022,CAMPAIGN03110,8a412cb3-7d8b-4f62-a073-0d89c6c6527c,6days,1
1485,3/31/2021,CAMPAIGN61872,6f88e78d-a92b-4026-961d-2e73fd834df9,3days,0
1489,7/17/2023,CAMPAIGN61872,3dbc82f9-ea36-4105-b671-a5f8e5ac1b8b,6days,1
1500,10/25/2020,CAMPAIGN61872,b811493c-1e68-4b94-8865-cfa16d3f965e,4days,1
1504,5/25/2020,CAMPAIGN03110,ffae0313-5629-4391-b6a1-c3ea94087043,8days,1
1508,11/2/2022,CAMPAIGN49972,0c9df535-ee55-4537-8b71-560ffde65150,5days,1
1511,1/19/2021,CAMPAIGN61872,ce12be05-f152-4809-9824-7dbdc506d60c,4days,1
1515,4/30/2023,CAMPAIGN46302,f316853e-cd76-4195-ac26-71d294092d1f,11days,1
1516,8/6/2023,CAMPAIGN11190,af4236a6-999e-42de-8f10-b1b85972a212,15days,1
1517,8/3/2023,CAMPAIGN33679,9d1cb11c-c2d4-4476-b1ad-f8e8fb0ce3b2,15days,1
1519,5/8/2023,CAMPAIGN49972,85aa1544-c4d4-4ec0-8c3e-ecbce1b2f5ea,3days,0
1523,6/20/2020,CAMPAIGN33679,feb21361-d6cb-48ec-bdac-6e5093d9827f,10days,1
1532,10/24/2022,CAMPAIGN52447,45aef629-138e-4cec-baf2-d3352ce38b25,5days,1
1545,12/24/2020,CAMPAIGN03110,b356e912-e4b1-484f-9cd7-e64f4ff4f57b,11days,1
1548,5/1/2021,CAMPAIGN53595,0c91df8c-a688-4eb7-87b8-230d26acbc2d,13days,1
1549,4/16/2022,CAMPAIGN03110,875a6cda-d6b2-4772-b2c0-4db226fde7a6,3days,1
1550,8/16/2020,CAMPAIGN46302,250243a5-f38e-4403-b7e4-96d880e42cbf,15days,0
1551,3/17/2023,CAMPAIGN53595,6852f353-294d-4907-9eca-2da73c6edc76,4days,0
1552,2/14/2020,CAMPAIGN46302,88bb5588-e57e-4d85-8dea-afe07e9624f1,9days,0
1553,2/26/2020,CAMPAIGN11190,51a682e5-4f16-4cf8-b269-41d013510c42,12days,1
1555,7/2/2020,CAMPAIGN29983,4a68eba3-8486-4fd9-8724-d9acd69409d7,7days,1
1560,4/20/2023,CAMPAIGN49972,214126e4-0765-4482-ad1c-f396ab552728,13days,1
1564,5/21/2022,CAMPAIGN24776,bbbe35e2-59d1-4597-acc9-5e42f05cb534,9days,1
1567,7/4/2021,CAMPAIGN53595,3c8941d5-a2d4-49c8-ba7b-cf3e9217cd19,14days,1
1569,7/28/2022,CAMPAIGN61872,007f5a75-bed1-4a2b-9e91-a3da99edcb08,14days,1
1584,9/13/2022,CAMPAIGN03110,f1bc6d1e-c0b1-4149-9823-6a14a200470a,10days,1
1591,3/9/2023,CAMPAIGN11190,5bb4d1ee-ce15-4f7b-96e3-ce492d7adaf5,3days,1
1597,4/29/2022,CAMPAIGN24776,50b354e0-e7a2-457d-ae31-493e4ab8d6ee,13days,0
1603,10/14/2020,CAMPAIGN24776,af154115-1bd5-47d4-9cc9-c47dca8a393f,5days,0
1605,6/18/2020,CAMPAIGN11190,f00020e9-e668-4ae0-a032-7f8d74337f30,10days,1
1608,10/8/2021,CAMPAIGN24776,cf5addde-1f3a-48b5-a261-68b8490ec87f,6days,1
1609,5/8/2023,CAMPAIGN11190,67e22b20-0894-4b33-8d5b-931c3f0826a4,5days,0
1612,9/29/2020,CAMPAIGN03110,8dea2703-6e67-43d2-8b92-677c55866eaa,3days,0
1613,4/5/2021,CAMPAIGN53595,81ef905f-a7fb-4d6b-9e7d-da18e371dd28,9days,1
1615,6/10/2022,CAMPAIGN53595,a8537e60-f68c-4b30-9d60-5cd48387c840,9days,0
1616,7/20/2022,CAMPAIGN29983,6edb0695-e110-43e5-9b88-f7ccd6ffaac1,5days,1
1618,11/21/2021,CAMPAIGN49972,78bdf40a-5f1f-401c-b869-38af923dd4c3,13days,1
1622,7/12/2021,CAMPAIGN03110,309f063e-bbbe-4f4c-b0db-f78cf92a6947,11days,1
1624,7/22/2021,CAMPAIGN11190,a97de8cd-1b75-4614-9060-5c3ba6df3a99,5days,1
1630,1/31/2020,CAMPAIGN24776,00be53ee-f889-4d9c-96e1-84ff4c2d0e61,8days,0
1633,1/22/2020,CAMPAIGN52447,9dd9d806-5325-4b1e-810d-dc6f4900c92e,15days,1
1642,7/23/2023,CAMPAIGN11190,c48646fb-580d-4261-bd4c-d1a86d254ffe,12days,1
1644,12/28/2021,CAMPAIGN03110,7b3d2e20-0115-4643-bd80-7d2ffc42c199,13days,1
1657,6/4/2023,CAMPAIGN52447,d2febd16-211e-430f-82c7-e847f0241552,3days,1
1659,4/11/2021,CAMPAIGN24776,eb27bf20-c0ae-4113-b7cf-7c011a29ea4c,4days,1
1662,6/10/2023,CAMPAIGN33679,74b76891-e390-44b8-9ddb-3d147aa90fd4,10days,1
1663,4/11/2022,CAMPAIGN11190,736ad83d-ba5c-4452-8c5d-4249bb6608f9,14days,1
1664,5/31/2021,CAMPAIGN29983,4048e654-1729-4a72-851a-ac586b270981,15days,0
1665,3/7/2020,CAMPAIGN24776,91ea036b-cb88-4859-8244-3d1c7399c9b1,7days,0
1671,10/7/2023,CAMPAIGN11190,164d2f8a-330c-45ce-b241-72792e0ed6de,14days,1
1673,6/18/2020,CAMPAIGN24776,3260ad9b-3876-4e48-882b-5485276f06b9,4days,1
1676,2/5/2023,CAMPAIGN11190,775ae5bb-eb2f-45dc-bed4-c23182d119e0,10days,0
1677,5/30/2023,CAMPAIGN24776,6bfa5205-65bb-425f-8744-1806131df9df,6days,1
1690,4/24/2021,CAMPAIGN53595,85ccc932-66e3-45bd-86f4-aba4da0a412b,9days,0
1694,1/17/2020,CAMPAIGN53595,28daf3e4-9c8b-40f7-a9b7-cb62cba6be76,6days,1
1695,8/13/2023,CAMPAIGN11190,eddc2f75-6480-48f5-983f-aae339f89621,5days,1
1698,7/24/2020,CAMPAIGN11190,b0d78c51-44eb-4037-bd94-83c2267073a8,8days,1
1700,6/9/2020,CAMPAIGN11190,2e4678d4-bd8e-41cf-811b-231017d01e2e,6days,1
1703,1/27/2020,CAMPAIGN52447,a4431183-9535-47d0-9317-4c54544926ff,12days,0
1704,5/9/2021,CAMPAIGN61872,28adc679-19f8-4ae8-90b7-150212e101e7,4days,0
1709,10/18/2021,CAMPAIGN61872,77413414-df21-499e-a021-4e8ea4ceabe6,8days,1
1717,10/17/2021,CAMPAIGN11190,34f0c50a-0dfa-45eb-8991-fdd44e603ede,10days,0
1718,4/1/2023,CAMPAIGN52447,2d488884-a7af-4521-b189-48aab0924f26,10days,0
1721,6/13/2020,CAMPAIGN46302,fbe88754-8d14-4ba1-886f-5763302e4cfc,5days,1
1724,9/29/2023,CAMPAIGN24776,641e4ddf-17c7-42bf-87b2-43d1237a7b06,13days,1
1726,1/13/2022,CAMPAIGN24776,ce3acb2f-00d7-4019-b30a-89dc749c02d0,14days,1
1728,1/19/2021,CAMPAIGN03110,849b7ae6-43c8-4c58-803b-fa92f30cbd36,12days,0
1730,7/16/2020,CAMPAIGN49972,03949cfe-5dbb-40c4-a799-2f9a466885f0,12days,0
1734,10/3/2023,CAMPAIGN61872,b20fc5e9-7896-4939-9c65-9e5fa760fb6d,4days,1
1736,4/13/2021,CAMPAIGN49972,a889dec7-40bf-4bd4-9f3f-094daaaf6bba,10days,1
1738,1/18/2023,CAMPAIGN52447,371039f9-4caa-4da7-bbd0-acacd734c2a0,10days,1
1747,6/19/2021,CAMPAIGN03110,b3415054-5141-4279-8fa4-e63c25f8339c,4days,1
1749,10/5/2022,CAMPAIGN61872,b706e4df-a117-4570-a0dd-2f253d0b28e6,9days,1
1752,6/4/2022,CAMPAIGN11190,bea6b1d6-f6fc-4a63-9677-b7fc6dd7f772,5days,1
1754,3/27/2021,CAMPAIGN61872,69ad7890-89f5-4e7c-bee3-fcdec0e58d1c,10days,1
1763,5/28/2021,CAMPAIGN33679,0c6ada13-2eaf-49c9-97d6-8ea06678efe8,12days,1
1764,11/9/2023,CAMPAIGN61872,641df9d5-95ce-404e-996f-59bef51f1b3f,5days,0
1765,5/23/2021,CAMPAIGN52447,dd485084-c13d-4efa-b35d-99ebb9309a07,11days,0
1766,7/27/2022,CAMPAIGN11190,d1a6c426-786e-49ee-84b0-8f5efd55c7c0,7days,1
1775,1/22/2020,CAMPAIGN49972,a0c8846a-5f56-416c-8fd2-f21d3883de5d,14days,1
1795,10/11/2020,CAMPAIGN52447,dd421d8f-2a75-40bb-a2f5-0776b2c2f213,5days,1
1796,11/28/2020,CAMPAIGN46302,fb387ed8-0aba-4e09-9008-d0b5475ab68d,8days,0
1798,1/18/2021,CAMPAIGN53595,8e882337-47f1-4c49-8448-cf00a578f1ba,11days,0
1807,7/21/2022,CAMPAIGN61872,2c1302b6-b5f7-496b-b0ab-e43b9a420c2e,7days,1
1810,7/11/2020,CAMPAIGN52447,788e6d94-372f-458a-8045-ae9760a6c980,11days,1
1814,4/17/2021,CAMPAIGN46302,6f131bef-b3e4-42aa-8ab7-cfd05acfa8c0,7days,1
1815,7/30/2020,CAMPAIGN11190,b1dca386-aabd-4e1f-9c95-0e27ff27f42f,4days,0
1816,2/26/2020,CAMPAIGN11190,411dbdde-a5b9-4f8b-ac6e-9ec62261df34,8days,1
1817,4/20/2023,CAMPAIGN61872,51b96686-c987-468c-8e15-0d9a73e5b59a,15days,1
1829,7/23/2021,CAMPAIGN52447,a6076a58-a68c-4a02-8660-1f56dde4fb64,7days,0
1833,5/22/2020,CAMPAIGN52447,ebda8f54-8687-41aa-803b-65f9df289afd,7days,1
1835,1/30/2020,CAMPAIGN53595,4d299366-9cce-4113-aa65-241b9182b3f9,5days,0
1837,3/6/2020,CAMPAIGN53595,bbe75b6d-5df3-412d-ab77-4349341ff708,3days,0
1838,11/28/2020,CAMPAIGN24776,2de0f3b8-0667-4cbf-836c-b9e12eeb2495,6days,1
1842,2/10/2020,CAMPAIGN61872,40643a0a-0f06-4025-bce1-ffd99d507625,15days,1
1844,1/11/2021,CAMPAIGN24776,7c411673-d5a4-4a91-82f3-16a99d31f87e,15days,1
1852,10/14/2022,CAMPAIGN46302,9ea5b2c1-c5e8-409a-a4f3-c9e5917c57fb,8days,0
1862,4/24/2022,CAMPAIGN24776,19ccf00e-d214-4c90-8af5-ffaa5e66ba46,4days,0
1863,4/2/2021,CAMPAIGN46302,c46bcc62-0134-47fb-b637-5fbd8437d917,10days,1
1865,9/7/2020,CAMPAIGN53595,da020311-1aca-4baa-91ef-ff678748c69f,7days,0
1871,7/15/2020,CAMPAIGN29983,4d401a2b-c9e4-483e-972f-e0a1675f8b67,5days,1
1872,6/23/2021,CAMPAIGN53595,fe7f8c7c-73e7-46dc-af54-2f2ebf830801,14days,1
1873,6/7/2023,CAMPAIGN46302,c3f35cc9-c060-4fde-8548-eb66d4cdb636,5days,1
1878,1/23/2023,CAMPAIGN33679,21d6cc3c-f595-47a9-8cd7-cb0915243c4d,14days,0
1881,11/20/2022,CAMPAIGN61872,2c1b00b3-7238-4253-87e8-9f0abfa8f592,12days,1
1882,10/10/2020,CAMPAIGN46302,b9150922-1462-45b7-abef-3962950a18cb,12days,1
1885,7/25/2023,CAMPAIGN03110,72ffc4b2-6444-4300-95db-39a7cbc3fe6b,9days,0
1889,5/2/2022,CAMPAIGN03110,10ed6f6a-4884-475e-9cba-db7d329f1a5c,5days,0
1896,8/1/2023,CAMPAIGN11190,29c0c0a8-43af-47de-a19f-49978b0f8123,8days,1
1901,3/10/2022,CAMPAIGN33679,6eef643d-8a4a-4648-a504-d4cba3a75683,8days,1
1909,8/16/2023,CAMPAIGN33679,bf0aa246-bc0f-4207-a558-9bbb44c66195,14days,0
1914,7/1/2021,CAMPAIGN33679,898e09c5-5d35-4a9d-af25-7ab89af39d03,13days,0
1925,1/12/2020,CAMPAIGN33679,035946a3-7068-4667-a0c0-6cce2e569683,3days,1
1928,11/8/2023,CAMPAIGN24776,0de5936d-9c33-47c3-9b3c-33d64ae7d6c6,4days,1
1941,12/20/2022,CAMPAIGN03110,ff7c3109-b2ed-4e65-b04c-28cabd587230,9days,0
1942,9/23/2023,CAMPAIGN52447,8d023179-b7a8-4081-b4ad-eb518d41c08a,6days,1
1949,12/9/2022,CAMPAIGN11190,56fb7b4b-9f1f-4d17-8121-722a9d502053,7days,1
1950,8/25/2021,CAMPAIGN29983,9eade34d-7cfe-4797-af25-78ce21e9ff23,8days,0
1952,5/1/2021,CAMPAIGN53595,d2030212-0411-46a2-af96-f37128864655,11days,1
1954,6/30/2022,CAMPAIGN24776,fe1f4d70-34cb-4a7b-8927-d5078acad8bc,12days,1
1955,6/2/2022,CAMPAIGN46302,b448a2a2-3a5e-415b-89d2-680adb32714f,8days,1
1956,10/31/2022,CAMPAIGN11190,01469eaf-c317-4cfc-923b-bcee4aa07bad,4days,1
1972,1/22/2021,CAMPAIGN49972,5b1ed4db-c272-4b4b-812f-70ca4c9a4a2a,7days,1
1974,7/20/2023,CAMPAIGN24776,b0cdd81a-93f4-4cab-933c-3420049ef942,3days,1
1977,11/17/2022,CAMPAIGN61872,9443359e-10e5-47a1-b276-e946bf58d33f,13days,1
1979,8/23/2022,CAMPAIGN24776,eb5a31ae-b3d0-41c6-b957-9daabe67d539,12days,1
1980,11/5/2023,CAMPAIGN49972,3ed35f29-6644-4c15-98f1-d6a58c1f608b,5days,1
1984,9/15/2022,CAMPAIGN46302,46d95618-36cd-4929-a8bd-fb828c86e0f5,4days,0
1991,7/1/2023,CAMPAIGN46302,1659e391-80de-4383-8c5a-b73e17c7b37f,7days,1
1998,9/20/2020,CAMPAIGN33679,959a2a77-720c-4721-b971-f144921e9a6c,4days,1
2011,3/6/2023,CAMPAIGN49972,92f06e0f-cab2-44ba-a84e-6c8083cda479,7days,1
2017,10/16/2020,CAMPAIGN49972,ee7c9444-4f60-417d-9ab8-cb4143baee5e,13days,0
2022,4/2/2021,CAMPAIGN33679,480f6914-7c51-47c1-8d28-f9c08b527a8d,12days,1
2023,2/15/2020,CAMPAIGN53595,5db2bb2a-2284-43eb-b31f-7fb2d71b23f7,7days,1
2035,7/1/2020,CAMPAIGN49972,2c266ab0-8d8e-46a3-8e86-20dbaecd844d,3days,0
2040,7/21/2023,CAMPAIGN49972,7eb4118c-ef0e-4fa3-bcbb-ac30ae0878fa,13days,1
2042,9/21/2022,CAMPAIGN24776,20d53883-9f93-456b-b07d-ad453c504e10,10days,1
2043,4/23/2021,CAMPAIGN53595,0f3a22bf-fa9f-4ec8-a6bd-2fb332fa060a,15days,0
2047,6/7/2021,CAMPAIGN03110,37e85372-9453-4e64-b44d-bbc05e792c61,13days,1
2050,2/3/2021,CAMPAIGN61872,d0e2c7b3-3c16-4034-8619-decee8fad8b7,10days,0
2055,11/1/2022,CAMPAIGN53595,4cadcdae-6e52-440b-a5d6-747bed8c8738,12days,1
2056,6/24/2020,CAMPAIGN24776,ca72b4a7-0377-458c-8169-ae99736a5646,14days,1
2057,2/18/2022,CAMPAIGN29983,57725827-db67-4ab9-beea-42e32f5a7760,6days,1
2060,7/15/2022,CAMPAIGN24776,38983f76-7941-4d10-8b0e-4bcf7cf9dad0,6days,1
2065,7/13/2020,CAMPAIGN61872,d0f19e88-2f6d-44ff-85c3-029bd9ea3430,6days,0
2071,11/10/2021,CAMPAIGN11190,61a906b0-8eea-4721-a17f-e504e6f62a53,14days,1
2077,2/25/2023,CAMPAIGN24776,7f7255ad-1a08-477b-a0a5-d490739a51f3,9days,1
2080,9/19/2021,CAMPAIGN33679,f3c35562-c06a-4fc0-9a17-cb8683d294a4,3days,0
2084,1/13/2022,CAMPAIGN33679,9b2bfae9-b7c0-4c60-affe-fa3c1ae0cf9d,11days,1
2086,5/6/2022,CAMPAIGN11190,9785046e-5928-439c-bdb5-99b2d609e699,9days,0
2088,2/18/2020,CAMPAIGN53595,fa6b91b2-f392-4985-ae4a-79d6bb6191e3,13days,1
2091,3/6/2020,CAMPAIGN49972,aade7fc3-cc45-4d29-b744-d32481d2bc15,9days,0
